S.No.,Acc.No.,Title,Author,Publiser/Year,Bill No,Date,Titles,Vol,Branch,Cost,Remarks,Publisher/Year
,33071,Software Engineering,RS Pressman,: Mc-Grew Hill,,,,,,,,
,33072,Software Engineering,RS Pressman,: Mc-Grew Hill,,,,,,,,
,33073,Software Engineering,RS Pressman,: Mc-Grew Hill,,,,,,,,
,33074,Software Engineering,RS Pressman,: Mc-Grew Hill,,,,,,,,
,33075,Software Engineering,RS Pressman,: Mc-Grew Hill,,,,,,,,
,33076,Software Engineering,RS Pressman,: Mc-Grew Hill,,,,,,,,
,33077,Software Engineering,RS Pressman,: Mc-Grew Hill,,,,,,,,
,33078,Software Engineering,RS Pressman,: Mc-Grew Hill,,,,,,,,
,33079,Software Engineering,RS Pressman,: Mc-Grew Hill,,,,,,,,
,33080,Software Engineering,RS Pressman,: Mc-Grew Hill,,,,,,,,
,33081,Software Engineering,RS Pressman,: Mc-Grew Hill,,,,,,,,
,33082,Software Engineering,RS Pressman,: Mc-Grew Hill,,,,,,,,
,33083,Software Engineering,RS Pressman,: Mc-Grew Hill,,,,,,,,
,33084,Software Engineering,RS Pressman,: Mc-Grew Hill,,,,,,,,
,33085,Software Engineering,RS Pressman,: Mc-Grew Hill,,,,,,,,
,33086,Software Engineering,RS Pressman,: Mc-Grew Hill,,,,,,,,
,33087,Software Engineering,RS Pressman,: Mc-Grew Hill,,,,,,,,
,33088,Software Engineering,RS Pressman,: Mc-Grew Hill,,,,,,,,
,33089,Software Engineering,RS Pressman,: Mc-Grew Hill,,,,,,,,
,33090,Software Engineering,RS Pressman,: Mc-Grew Hill,,,,,,,,
,33091,Software Engineering,RS Pressman,: Mc-Grew Hill,,,,,,,,
,33092,Software Engineering,RS Pressman,: Mc-Grew Hill,,,,,,,,
,33093,Software Engineering,RS Pressman,: Mc-Grew Hill,,,,,,,,
,33094,Software Engineering,RS Pressman,: Mc-Grew Hill,,,,,,,,
,33095,Low Voltage Power VLSI Subsystems,Kiat- Seng Yeo,: Mc-Grew Hill,13214,11/8/2016,T,4.0,M.Tech,795,,
,33096,Low Voltage Power VLSI Subsystems,Kiat- Seng Yeo,: Mc-Grew Hill,,,,,,,,
,33097,Low Voltage Power VLSI Subsystems,Kiat- Seng Yeo,: Mc-Grew Hill,,,,,,,,
,33098,Low Voltage Power VLSI Subsystems,Kiat- Seng Yeo,: Mc-Grew Hill,,,,,,,,
,33099,Performance Management,Herman Aguinis,: Pearson,13214,11/8/2016,T,4.0,MBA,599,,
,33100,Performance Management,Herman Aguinis,: Pearson,,,,,,,,
,33101,Performance Management,Herman Aguinis,: Pearson,,,,,,,,
,33102,Performance Management,Herman Aguinis,: Pearson,,,,,,,,
,33103,Entrepreneurship,Arya Kumar,: Pearson,13214,11/8/2016,T,1.0,MBA,465,,
,33104,Management Accounting,AA Atkinson,: Pearson,13214,11/8/2016,T,4.0,MBA,599,,
,33105,Management Accounting,AA Atkinson,: Pearson,,,,,,,,
,33106,Management Accounting,AA Atkinson,: Pearson,,,,,,,,
,33107,Management Accounting,AA Atkinson,: Pearson,,,,,,,,
,33108,Modern Power Electronics & AC Drives,BK Bose,: Pearson Education,13214,11/8/2016,T,3.0,M.Tech,629,,
,33109,Modern Power Electronics & AC Drives,BK Bose,: Pearson Education,,,,,,,,
,33110,Modern Power Electronics & AC Drives,BK Bose,: Pearson Education,,,,,,,,
,33111,Design Patterns,Erich Gamma,: Pearson,13214,11/8/2016,T,14.0,B.Tech,569,,
,33112,Design Patterns,Erich Gamma,: Pearson,,,,,,,,
,33113,Design Patterns,Erich Gamma,: Pearson,,,,,,,,
,33114,Design Patterns,Erich Gamma,: Pearson,,,,,,,,
,33115,Design Patterns,Erich Gamma,: Pearson,,,,,,,,
,33116,Design Patterns,Erich Gamma,: Pearson,,,,,,,,
,33117,Design Patterns,Erich Gamma,: Pearson,,,,,,,,
,33118,Design Patterns,Erich Gamma,: Pearson,,,,,,,,
,33119,Design Patterns,Erich Gamma,: Pearson,,,,,,,,
,33120,Design Patterns,Erich Gamma,: Pearson,,,,,,,,
,33121,Design Patterns,Erich Gamma,: Pearson,,,,,,,,
,33122,Design Patterns,Erich Gamma,: Pearson,,,,,,,,
,33123,Design Patterns,Erich Gamma,: Pearson,,,,,,,,
,33124,Design Patterns,Erich Gamma,: Pearson,,,,,,,,
,33125,Remote Sensing of the Environment,John R Jenson,: Pearson Education,13214,11/8/2016,T,1.0,M.Tech,999,,
,33126,Electric Motor Drives,R Krishnan,: Pearson Education,13214,11/8/2016,T,5.0,M.Tech,649,,
,33127,Electric Motor Drives,R Krishnan,: Pearson Education,,,,,,,,
,33128,Electric Motor Drives,R Krishnan,: Pearson Education,,,,,,,,
,33129,Electric Motor Drives,R Krishnan,: Pearson Education,,,,,,,,
,33130,Electric Motor Drives,R Krishnan,: Pearson Education,,,,,,,,
,33131,Statistics for Management,RI Levin,: Pearson Education,13214,11/8/2016,T,2.0,MBA,789,,
,33132,Statistics for Management,RI Levin,: Pearson Education,,,,,,,,
,33133,Error Control Coding,Shu Lin,: Pearson Education,13214,11/8/2016,T,4.0,M.Tech,949,,
,33134,Error Control Coding,Shu Lin,: Pearson Education,,,,,,,,
,33135,Error Control Coding,Shu Lin,: Pearson Education,,,,,,,,
,33136,Error Control Coding,Shu Lin,: Pearson Education,,,,,,,,
,33137,Process & Materials of Manufacturing,R A Lindberg,: Pearson Education,13214,11/8/2016,T,5.0,M.Tech,589,,
,33138,Process & Materials of Manufacturing,R A Lindberg,: Pearson Education,,,,,,,,
,33139,Process & Materials of Manufacturing,R A Lindberg,: Pearson Education,,,,,,,,
,33140,Process & Materials of Manufacturing,R A Lindberg,: Pearson Education,,,,,,,,
,33141,Process & Materials of Manufacturing,R A Lindberg,: Pearson Education,,,,,,,,
,33142,Derivatives and Risk Management,R Madhamathi,: Pearson Education,13214,11/8/2016,T,5.0,MBA,529,,
,33143,Derivatives and Risk Management,R Madhamathi,: Pearson Education,,,,,,,,
,33144,Derivatives and Risk Management,R Madhamathi,: Pearson Education,,,,,,,,
,33145,Derivatives and Risk Management,R Madhamathi,: Pearson Education,,,,,,,,
,33146,Derivatives and Risk Management,R Madhamathi,: Pearson Education,,,,,,,,
,33147,Digital Logic & Computer Design,M Morris Mano,: Pearson Education,13214,11/8/2016,T,5.0,M.Tech,659,,
,33148,Digital Logic & Computer Design,M Morris Mano,: Pearson Education,,,,,,,,
,33149,Digital Logic & Computer Design,M Morris Mano,: Pearson Education,,,,,,,,
,33150,Digital Logic & Computer Design,M Morris Mano,: Pearson Education,,,,,,,,
,33151,Digital Logic & Computer Design,M Morris Mano,: Pearson Education,,,,,,,,
,33152,Digital Signal Processing,JG Proakis,: Pearson Education,13214,11/8/2016,T,17.0,M.Tech,779,,
,33153,Digital Signal Processing,JG Proakis,: Pearson Education,,,,,,,,
,33154,Digital Signal Processing,JG Proakis,: Pearson Education,,,,,,,,
,33155,Digital Signal Processing,JG Proakis,: Pearson Education,,,,,,,,
,33156,Digital Signal Processing,JG Proakis,: Pearson Education,,,,,,,,
,33157,Digital Signal Processing,JG Proakis,: Pearson Education,,,,,,,,
,33158,Digital Signal Processing,JG Proakis,: Pearson Education,,,,,,,,
,33159,Digital Signal Processing,JG Proakis,: Pearson Education,,,,,,,,
,33160,Digital Signal Processing,JG Proakis,: Pearson Education,,,,,,,,
,33161,Digital Signal Processing,JG Proakis,: Pearson Education,,,,,,,,
,33162,Digital Signal Processing,JG Proakis,: Pearson Education,,,,,,,,
,33163,Digital Signal Processing,JG Proakis,: Pearson Education,,,,,,,,
,33164,Digital Signal Processing,JG Proakis,: Pearson Education,,,,,,,,
,33165,Digital Signal Processing,JG Proakis,: Pearson Education,,,,,,,,
,33166,Digital Signal Processing,JG Proakis,: Pearson Education,,,,,,,,
,33167,Digital Signal Processing,JG Proakis,: Pearson Education,,,,,,,,
,33168,Digital Signal Processing,JG Proakis,: Pearson Education,,,,,,,,
,33169,Financial Accounting,V Rajasekaran,: Pearson Education,13214,11/8/2016,T,4.0,MBA,575,,
,33170,Financial Accounting,V Rajasekaran,: Pearson Education,,,,,,,,
,33171,Financial Accounting,V Rajasekaran,: Pearson Education,,,,,,,,
,33172,Financial Accounting,V Rajasekaran,: Pearson Education,,,,,,,,
,33173,Concepts of Programming,Rw Sebesta,: Pearson Education,13214,11/8/2016,T,40.0,B.Tech,849,,
,33174,Concepts of Programming,Rw Sebesta,: Pearson Education,,,,,,,,
,33175,Concepts of Programming,Rw Sebesta,: Pearson Education,,,,,,,,
,33176,Concepts of Programming,Rw Sebesta,: Pearson Education,,,,,,,,
,33177,Concepts of Programming,Rw Sebesta,: Pearson Education,,,,,,,,
,33178,Concepts of Programming,Rw Sebesta,: Pearson Education,,,,,,,,
,33179,Concepts of Programming,Rw Sebesta,: Pearson Education,,,,,,,,
,33180,Concepts of Programming,Rw Sebesta,: Pearson Education,,,,,,,,
,33181,Concepts of Programming,Rw Sebesta,: Pearson Education,,,,,,,,
,33182,Concepts of Programming,Rw Sebesta,: Pearson Education,,,,,,,,
,33183,Concepts of Programming,Rw Sebesta,: Pearson Education,,,,,,,,
,33184,Concepts of Programming,Rw Sebesta,: Pearson Education,,,,,,,,
,33185,Concepts of Programming,Rw Sebesta,: Pearson Education,,,,,,,,
,33186,Concepts of Programming,Rw Sebesta,: Pearson Education,,,,,,,,
,33187,Concepts of Programming,Rw Sebesta,: Pearson Education,,,,,,,,
,33188,Concepts of Programming,Rw Sebesta,: Pearson Education,,,,,,,,
,33189,Concepts of Programming,Rw Sebesta,: Pearson Education,,,,,,,,
,33190,Concepts of Programming,Rw Sebesta,: Pearson Education,,,,,,,,
,33191,Concepts of Programming,Rw Sebesta,: Pearson Education,,,,,,,,
,33192,Concepts of Programming,Rw Sebesta,: Pearson Education,,,,,,,,
,33193,Concepts of Programming,Rw Sebesta,: Pearson Education,,,,,,,,
,33194,Concepts of Programming,Rw Sebesta,: Pearson Education,,,,,,,,
,33195,Concepts of Programming,Rw Sebesta,: Pearson Education,,,,,,,,
,33196,Concepts of Programming,Rw Sebesta,: Pearson Education,,,,,,,,
,33197,Concepts of Programming,Rw Sebesta,: Pearson Education,,,,,,,,
,33198,Concepts of Programming,Rw Sebesta,: Pearson Education,,,,,,,,
,33199,Concepts of Programming,Rw Sebesta,: Pearson Education,,,,,,,,
,33200,Concepts of Programming,Rw Sebesta,: Pearson Education,,,,,,,,
,33201,Concepts of Programming,Rw Sebesta,: Pearson Education,,,,,,,,
,33202,Concepts of Programming,Rw Sebesta,: Pearson Education,,,,,,,,
,33203,Concepts of Programming,Rw Sebesta,: Pearson Education,,,,,,,,
,33204,Concepts of Programming,Rw Sebesta,: Pearson Education,,,,,,,,
,33205,Concepts of Programming,Rw Sebesta,: Pearson Education,,,,,,,,
,33206,Concepts of Programming,Rw Sebesta,: Pearson Education,,,,,,,,
,33207,Concepts of Programming,Rw Sebesta,: Pearson Education,,,,,,,,
,33208,Concepts of Programming,Rw Sebesta,: Pearson Education,,,,,,,,
,33209,Concepts of Programming,Rw Sebesta,: Pearson Education,,,,,,,,
,33210,Concepts of Programming,Rw Sebesta,: Pearson Education,,,,,,,,
,33211,Concepts of Programming,Rw Sebesta,: Pearson Education,,,,,,,,
,33212,Concepts of Programming,Rw Sebesta,: Pearson Education,,,,,,,,
,33213,Designing the User Interface,Ben Shneiderman,: Pearson Education,13214,11/8/2016,T,2.0,M.Tech,919,,
,33214,Designing the User Interface,Ben Shneiderman,: Pearson Education,,,,,,,,
,33215,Theory of Machines,Sadhu Singh,: Pearson Education,13214,11/8/2016,T,1.0,B.Tech,659,,
,33216,Managing Change,Adrian Thornhill,: Pearson Education,13214,11/8/2016,T,5.0,MBA,469,,
,33217,Managing Change,Adrian Thornhill,: Pearson Education,,,,,,,,
,33218,Managing Change,Adrian Thornhill,: Pearson Education,,,,,,,,
,33219,Managing Change,Adrian Thornhill,: Pearson Education,,,,,,,,
,33220,Managing Change,Adrian Thornhill,: Pearson Education,,,,,,,,
,33221,Mechatronics,W. Bolton,: Pearson Education,13214,11/8/2016,T,5.0,M.Tech,750,,
,33222,Mechatronics,W. Bolton,: Pearson Education,,,,,,,,
,33223,Mechatronics,W. Bolton,: Pearson Education,,,,,,,,
,33224,Mechatronics,W. Bolton,: Pearson Education,,,,,,,,
,33225,Mechatronics,W. Bolton,: Pearson Education,,,,,,,,
,33226,Entrepreneurship,DF Kuratko,: Cengage Learning,13215,11/8/2016,T,3.0,MBA,650,,
,33227,Entrepreneurship,DF Kuratko,: Cengage Learning,,,,,,,,
,33228,Entrepreneurship,DF Kuratko,: Cengage Learning,,,,,,,,
,33229,Human Resources Management,RL Mathis,: Cengage Learning,13215,11/8/2016,T,5.0,MBA,650,,
,33230,Human Resources Management,RL Mathis,: Cengage Learning,,,,,,,,
,33231,Human Resources Management,RL Mathis,: Cengage Learning,,,,,,,,
,33232,Human Resources Management,RL Mathis,: Cengage Learning,,,,,,,,
,33233,Human Resources Management,RL Mathis,: Cengage Learning,,,,,,,,
,33234,Image Processing Analysis & Machines,Milan Sonka,: Cengage Learning,13215,11/8/2016,T,1.0,M.Tech,675,,
,33235,Text Book of Engineering Geology,N Chenna Kesavulu,: Trinity,13215,11/8/2016,T,40.0,M.Tech,395,,
,33236,Text Book of Engineering Geology,N Chenna Kesavulu,: Trinity,,,,,,,,
,33237,Text Book of Engineering Geology,N Chenna Kesavulu,: Trinity,,,,,,,,
,33238,Text Book of Engineering Geology,N Chenna Kesavulu,: Trinity,,,,,,,,
,33239,Text Book of Engineering Geology,N Chenna Kesavulu,: Trinity,,,,,,,,
,33240,Text Book of Engineering Geology,N Chenna Kesavulu,: Trinity,,,,,,,,
,33241,Text Book of Engineering Geology,N Chenna Kesavulu,: Trinity,,,,,,,,
,33242,Text Book of Engineering Geology,N Chenna Kesavulu,: Trinity,,,,,,,,
,33243,Text Book of Engineering Geology,N Chenna Kesavulu,: Trinity,,,,,,,,
,33244,Text Book of Engineering Geology,N Chenna Kesavulu,: Trinity,,,,,,,,
,33245,Text Book of Engineering Geology,N Chenna Kesavulu,: Trinity,,,,,,,,
,33246,Text Book of Engineering Geology,N Chenna Kesavulu,: Trinity,,,,,,,,
,33247,Text Book of Engineering Geology,N Chenna Kesavulu,: Trinity,,,,,,,,
,33248,Text Book of Engineering Geology,N Chenna Kesavulu,: Trinity,,,,,,,,
,33249,Text Book of Engineering Geology,N Chenna Kesavulu,: Trinity,,,,,,,,
,33250,Text Book of Engineering Geology,N Chenna Kesavulu,: Trinity,,,,,,,,
,33251,Text Book of Engineering Geology,N Chenna Kesavulu,: Trinity,,,,,,,,
,33252,Text Book of Engineering Geology,N Chenna Kesavulu,: Trinity,,,,,,,,
,33253,Text Book of Engineering Geology,N Chenna Kesavulu,: Trinity,,,,,,,,
,33254,Text Book of Engineering Geology,N Chenna Kesavulu,: Trinity,,,,,,,,
,33255,Text Book of Engineering Geology,N Chenna Kesavulu,: Trinity,,,,,,,,
,33256,Text Book of Engineering Geology,N Chenna Kesavulu,: Trinity,,,,,,,,
,33257,Text Book of Engineering Geology,N Chenna Kesavulu,: Trinity,,,,,,,,
,33258,Text Book of Engineering Geology,N Chenna Kesavulu,: Trinity,,,,,,,,
,33259,Text Book of Engineering Geology,N Chenna Kesavulu,: Trinity,,,,,,,,
,33260,Text Book of Engineering Geology,N Chenna Kesavulu,: Trinity,,,,,,,,
,33261,Text Book of Engineering Geology,N Chenna Kesavulu,: Trinity,,,,,,,,
,33262,Text Book of Engineering Geology,N Chenna Kesavulu,: Trinity,,,,,,,,
,33263,Text Book of Engineering Geology,N Chenna Kesavulu,: Trinity,,,,,,,,
,33264,Text Book of Engineering Geology,N Chenna Kesavulu,: Trinity,,,,,,,,
,33265,Text Book of Engineering Geology,N Chenna Kesavulu,: Trinity,,,,,,,,
,33266,Text Book of Engineering Geology,N Chenna Kesavulu,: Trinity,,,,,,,,
,33267,Text Book of Engineering Geology,N Chenna Kesavulu,: Trinity,,,,,,,,
,33268,Text Book of Engineering Geology,N Chenna Kesavulu,: Trinity,,,,,,,,
,33269,Text Book of Engineering Geology,N Chenna Kesavulu,: Trinity,,,,,,,,
,33270,Text Book of Engineering Geology,N Chenna Kesavulu,: Trinity,,,,,,,,
,33271,Text Book of Engineering Geology,N Chenna Kesavulu,: Trinity,,,,,,,,
,33272,Text Book of Engineering Geology,N Chenna Kesavulu,: Trinity,,,,,,,,
,33273,Text Book of Engineering Geology,N Chenna Kesavulu,: Trinity,,,,,,,,
,33274,Text Book of Engineering Geology,N Chenna Kesavulu,: Trinity,,,,,,,,
,33275,Air Polution,MN Rao,: TMH,13215,11/8/2016,T,1.0,M.Tech,665,,
,33276,Design of Analog CMOS Integrated Circuits,Behzad Razavi,: TMH,13215,11/8/2016,T,5.0,M.Tech,715,,
,33277,Design of Analog CMOS Integrated Circuits,Behzad Razavi,: TMH,,,,,,,,
,33278,Design of Analog CMOS Integrated Circuits,Behzad Razavi,: TMH,,,,,,,,
,33279,Design of Analog CMOS Integrated Circuits,Behzad Razavi,: TMH,,,,,,,,
,33280,Design of Analog CMOS Integrated Circuits,Behzad Razavi,: TMH,,,,,,,,
,33281,Irrigation & Water Resource Engineering,GL Asawa,: New Age,13215,11/8/2016,T,1.0,M.Tech,299,,
,33282,Engineering Mechanics,SS Bhavikatti,: New Age,13215,11/8/2016,T,4.0,M.Tech,399,,
,33283,Engineering Mechanics,SS Bhavikatti,: New Age,,,,,,,,
,33284,Engineering Mechanics,SS Bhavikatti,: New Age,,,,,,,,
,33285,Engineering Mechanics,SS Bhavikatti,: New Age,,,,,,,,
,33286,Finite Element Analysis,SS Bhavikatti,: New Age,13215,11/8/2016,T,10.0,M.Tech,299,,
,33287,Finite Element Analysis,SS Bhavikatti,: New Age,,,,,,,,
,33288,Finite Element Analysis,SS Bhavikatti,: New Age,,,,,,,,
,33289,Finite Element Analysis,SS Bhavikatti,: New Age,,,,,,,,
,33290,Finite Element Analysis,SS Bhavikatti,: New Age,,,,,,,,
,33291,Finite Element Analysis,SS Bhavikatti,: New Age,,,,,,,,
,33292,Finite Element Analysis,SS Bhavikatti,: New Age,,,,,,,,
,33293,Finite Element Analysis,SS Bhavikatti,: New Age,,,,,,,,
,33294,Finite Element Analysis,SS Bhavikatti,: New Age,,,,,,,,
,33295,Finite Element Analysis,SS Bhavikatti,: New Age,,,,,,,,
,33296,Numerical Methods for Scientific & Engineering,MK Jain,: New Age,13215,11/8/2016,T,20.0,M.Tech,475,,
,33297,Numerical Methods for Scientific & Engineering,MK Jain,: New Age,,,,,,,,
,33298,Numerical Methods for Scientific & Engineering,MK Jain,: New Age,,,,,,,,
,33299,Numerical Methods for Scientific & Engineering,MK Jain,: New Age,,,,,,,,
,33300,Numerical Methods for Scientific & Engineering,MK Jain,: New Age,,,,,,,,
,33301,Numerical Methods for Scientific & Engineering,MK Jain,: New Age,,,,,,,,
,33302,Numerical Methods for Scientific & Engineering,MK Jain,: New Age,,,,,,,,
,33303,Numerical Methods for Scientific & Engineering,MK Jain,: New Age,,,,,,,,
,33304,Numerical Methods for Scientific & Engineering,MK Jain,: New Age,,,,,,,,
,33305,Numerical Methods for Scientific & Engineering,MK Jain,: New Age,,,,,,,,
,33306,Numerical Methods for Scientific & Engineering,MK Jain,: New Age,,,,,,,,
,33307,Numerical Methods for Scientific & Engineering,MK Jain,: New Age,,,,,,,,
,33308,Numerical Methods for Scientific & Engineering,MK Jain,: New Age,,,,,,,,
,33309,Numerical Methods for Scientific & Engineering,MK Jain,: New Age,,,,,,,,
,33310,Numerical Methods for Scientific & Engineering,MK Jain,: New Age,,,,,,,,
,33311,Numerical Methods for Scientific & Engineering,MK Jain,: New Age,,,,,,,,
,33312,Numerical Methods for Scientific & Engineering,MK Jain,: New Age,,,,,,,,
,33313,Numerical Methods for Scientific & Engineering,MK Jain,: New Age,,,,,,,,
,33314,Numerical Methods for Scientific & Engineering,MK Jain,: New Age,,,,,,,,
,33315,Numerical Methods for Scientific & Engineering,MK Jain,: New Age,,,,,,,,
,33316,Environmental Studies,Anubha Kaushik,: New Age,13215,11/8/2016,T,30.0,MBA,175,,
,33317,Environmental Studies,Anubha Kaushik,: New Age,,,,,,,,
,33318,Environmental Studies,Anubha Kaushik,: New Age,,,,,,,,
,33319,Environmental Studies,Anubha Kaushik,: New Age,,,,,,,,
,33320,Environmental Studies,Anubha Kaushik,: New Age,,,,,,,,
,33321,Environmental Studies,Anubha Kaushik,: New Age,,,,,,,,
,33322,Environmental Studies,Anubha Kaushik,: New Age,,,,,,,,
,33323,Environmental Studies,Anubha Kaushik,: New Age,,,,,,,,
,33324,Environmental Studies,Anubha Kaushik,: New Age,,,,,,,,
,33325,Environmental Studies,Anubha Kaushik,: New Age,,,,,,,,
,33326,Environmental Studies,Anubha Kaushik,: New Age,,,,,,,,
,33327,Environmental Studies,Anubha Kaushik,: New Age,,,,,,,,
,33328,Environmental Studies,Anubha Kaushik,: New Age,,,,,,,,
,33329,Environmental Studies,Anubha Kaushik,: New Age,,,,,,,,
,33330,Environmental Studies,Anubha Kaushik,: New Age,,,,,,,,
,33331,Environmental Studies,Anubha Kaushik,: New Age,,,,,,,,
,33332,Environmental Studies,Anubha Kaushik,: New Age,,,,,,,,
,33333,Environmental Studies,Anubha Kaushik,: New Age,,,,,,,,
,33334,Environmental Studies,Anubha Kaushik,: New Age,,,,,,,,
,33335,Environmental Studies,Anubha Kaushik,: New Age,,,,,,,,
,33336,Environmental Studies,Anubha Kaushik,: New Age,,,,,,,,
,33337,Environmental Studies,Anubha Kaushik,: New Age,,,,,,,,
,33338,Environmental Studies,Anubha Kaushik,: New Age,,,,,,,,
,33339,Environmental Studies,Anubha Kaushik,: New Age,,,,,,,,
,33340,Environmental Studies,Anubha Kaushik,: New Age,,,,,,,,
,33341,Environmental Studies,Anubha Kaushik,: New Age,,,,,,,,
,33342,Environmental Studies,Anubha Kaushik,: New Age,,,,,,,,
,33343,Environmental Studies,Anubha Kaushik,: New Age,,,,,,,,
,33344,Environmental Studies,Anubha Kaushik,: New Age,,,,,,,,
,33345,Environmental Studies,Anubha Kaushik,: New Age,,,,,,,,
,33346,Engineering Physics,SO Pillai,: New Age,13215,11/8/2016,T,10.0,B.Tech,225,,
,33347,Engineering Physics,SO Pillai,: New Age,,,,,,,,
,33348,Engineering Physics,SO Pillai,: New Age,,,,,,,,
,33349,Engineering Physics,SO Pillai,: New Age,,,,,,,,
,33350,Engineering Physics,SO Pillai,: New Age,,,,,,,,
,33351,Engineering Physics,SO Pillai,: New Age,,,,,,,,
,33352,Engineering Physics,SO Pillai,: New Age,,,,,,,,
,33353,Engineering Physics,SO Pillai,: New Age,,,,,,,,
,33354,Engineering Physics,SO Pillai,: New Age,,,,,,,,
,33355,Engineering Physics,SO Pillai,: New Age,,,,,,,,
,33356,High Voltage Engineering,CL Wadhwa,: New Age,13215,11/8/2016,T,10.0,B.Tech,299,,
,33357,High Voltage Engineering,CL Wadhwa,: New Age,,,,,,,,
,33358,High Voltage Engineering,CL Wadhwa,: New Age,,,,,,,,
,33359,High Voltage Engineering,CL Wadhwa,: New Age,,,,,,,,
,33360,High Voltage Engineering,CL Wadhwa,: New Age,,,,,,,,
,33361,High Voltage Engineering,CL Wadhwa,: New Age,,,,,,,,
,33362,High Voltage Engineering,CL Wadhwa,: New Age,,,,,,,,
,33363,High Voltage Engineering,CL Wadhwa,: New Age,,,,,,,,
,33364,High Voltage Engineering,CL Wadhwa,: New Age,,,,,,,,
,33365,High Voltage Engineering,CL Wadhwa,: New Age,,,,,,,,
,33366,Theory & Design of Irrigation Structures,RS Varshney,: Nem Chand,13215,11/8/2016,T,1.0,M.Tech,325,,
,33367,Employee Reward,Michael,: University,13215,11/8/2016,T,4.0,MBA,595,,
